1598240213,-3524,3796,-1156,1895,-698,-1751
1598240213,-3556,3872,-822,1542,-359,-1769
1598240213,-3300,4078,-714,1232,37,-1671
1598240213,-2834,4030,-408,1101,349,-1544
1598240213,-2742,3298,-224,991,451,-1496
1598240213,-2416,2994,-160,73,548,-1329
1598240213,-2196,2486,246,-1057,525,-1328
1598240213,-2040,1862,152,-1812,680,-1445
1598240213,-1802,1456,-2,-1834,1101,-1389
1598240213,-1270,1198,-44,-1328,1546,-1055
1598240213,-532,1142,-32,-909,1834,-717
1598240213,-48,1730,-76,-990,1894,-555
1598240213,114,2110,-146,-1175,1801,-447
1598240213,24,2256,70,-1306,1567,-286
1598240213,-28,1930,304,-1447,1302,-167
1598240213,30,1456,344,-1533,1018,-124
1598240213,130,1094,188,-1434,768,-109
1598240213,216,786,22,-1179,585,-111
1598240213,268,576,-22,-826,408,-105
1598240213,350,360,-100,-591,160,-45
1598240213,240,344,-200,-641,-100,47
1598240213,248,416,-336,-731,-328,120
1598240213,178,534,-20,-812,-624,140
1598240213,-122,770,-154,-878,-1029,117
1598240213,-172,1126,-150,-874,-1486,198
1598240213,-560,1560,-478,-845,-1772,253
1598240213,-680,1984,-664,-734,-1899,363
1598240213,-1524,2408,-898,-671,-1937,522
1598240213,-2264,3048,-1492,-565,-1952,750
1598240213,-3424,4458,-2790,-352,-2180,866
1598240213,-5408,5832,-5894,211,-2432,681
1598240213,-7382,4722,-5406,782,-1821,374
1598240213,-7222,4140,-4936,428,-245,-213
1598240213,-6504,3716,-5058,556,815,-1016
1598240213,-4136,2662,-4226,887,1243,-1542
1598240213,-1710,1046,-4254,1294,1165,-1279
1598240213,-1400,-396,-1890,2333,429,-782
1598240213,-960,-712,3054,2635,-888,-407
1598240213,242,730,3202,2257,-1371,-154
1598240213,256,1978,1746,2094,-1287,238
1598240213,-1176,4156,56,1343,-1484,1119
1598240213,-2038,9924,-2094,-2035,-564,2181
1598240213,-5466,14162,212,-5863,-721,1411
1598240213,-9560,17354,-3996,-3299,-1141,-148
1598240213,-11338,11756,-3394,3609,765,667
1598240213,-11318,5828,3740,3110,2018,742
1598240213,-8798,2736,1138,-16,1339,149
1598240213,-3268,1714,-1452,-499,-17,-587
1598240213,-356,2976,1074,-133,829,331
1598240213,-768,3398,1588,795,2103,1629
1598240213,-1512,4180,964,1721,2520,2556
1598240213,-2920,5598,1108,1337,1658,2371
1598240213,-4568,5180,1282,105,327,1431
1598240213,-3942,3708,694,-862,-557,394
1598240214,-3202,2164,318,-1011,-882,176
1598240214,-2304,1642,582,-1028,-998,157
1598240214,-1318,1434,808,-933,-1720,146
1598240214,-766,1592,1026,-576,-2752,-43
1598240214,-152,2162,1226,197,-3946,-489
1598240214,-438,1732,708,755,-4527,-701
1598240214,-962,1794,-202,324,-4602,-400
1598240214,-1958,1868,-850,-1096,-3904,-189
1598240214,-2318,2352,-946,-2960,-2041,-181
1598240214,-1896,2876,-526,-3872,251,195
1598240214,-1040,2946,-778,-3265,1866,354
1598240214,-246,2194,-1736,-1583,1828,425
1598240214,-284,2744,-1528,-140,131,565
1598240214,-710,3364,-908,-244,-1177,374
1598240214,-960,3440,-294,-312,-1889,489
1598240214,-866,2852,154,462,-2134,847
1598240214,-1656,2054,432,1366,-2234,1303
1598240214,-2146,1558,352,1586,-2378,1624
1598240214,-2562,1042,562,1232,-2762,1790
1598240214,-3040,574,618,557,-3231,1791
1598240214,-3536,660,370,-176,-3477,1703
1598240214,-4060,696,134,-780,-3386,1763
1598240214,-4580,660,-164,-1040,-2885,1737
1598240214,-5094,748,-1102,-1031,-2019,1461
1598240214,-5370,1272,-1874,-791,-1595,1206
1598240214,-4562,2342,-1994,-259,-1972,752
1598240214,-3120,3020,-1782,71,-2064,279
1598240214,-2302,3232,-1340,356,-1429,71
1598240214,-2288,3528,-986,365,-645,188
1598240214,-2932,3684,-1302,416,-181,472
1598240214,-4188,3918,-2386,418,76,703
1598240214,-4726,4016,-3054,246,365,721
1598240214,-5324,3110,-2950,969,679,629
1598240214,-5720,2036,-2514,2320,1145,688
1598240214,-5460,552,-1838,3207,1701,676
1598240214,-4392,594,-1086,2954,2449,506
1598240214,-2148,902,-268,2972,3188,-49
1598240214,-950,1294,1142,3214,3578,-490
1598240214,-616,2258,886,2939,3755,-749
1598240214,-3792,6332,240,2313,3740,-1192
1598240214,-6324,6228,1000,675,3543,-2309
1598240214,-6410,6806,-776,-592,4407,-3039
1598240214,-6190,9610,-2128,-1402,5858,-2697
1598240214,-6314,11806,-3592,-652,5502,-2580
1598240214,-6036,14168,-3368,303,3948,-3201
1598240214,-5112,13364,-1448,1863,2046,-3097
1598240214,-4264,9982,-332,3185,652,-2462
1598240214,-5328,6926,-866,3939,590,-2649
1598240214,-4582,7614,-2308,3129,1223,-3100
1598240214,-5192,7756,-2740,3229,1157,-2543
1598240214,-3428,5832,-1642,3381,921,-2086
1598240214,-3338,4140,-558,2940,908,-1630
1598240214,-3676,3258,62,2098,1451,-1854
1598240214,-3984,2504,-128,1189,2106,-1997
1598240214,-4068,1356,-430,648,2542,-1837
1598240214,-3672,1012,-1612,328,2495,-1585
1598240214,-3732,1636,-1336,112,2567,-1504
1598240214,-3314,2226,-1322,-602,3100,-1475
1598240214,-3210,2038,-1038,-977,3124,-1277
1598240214,-2890,2166,-1070,-1256,2705,-1223
1598240214,-2538,2032,-786,-1679,2280,-1349
1598240214,-2562,1946,-700,-2051,1967,-1527
1598240214,-2472,2032,-430,-2767,1933,-1512
1598240214,-2256,1658,-36,-3306,1850,-1450
1598240214,-1698,1414,524,-3728,1705,-1297
1598240214,-842,968,434,-3884,1480,-1067
1598240214,778,1148,-30,-3717,1021,-917
1598240214,2096,1208,-470,-3087,309,-689
1598240214,2584,1012,-956,-2206,-517,-698
1598240214,2634,1402,-1088,-1702,-1129,-963
1598240214,2582,932,-1046,-942,-1663,-1031
1598240214,2468,570,-702,-176,-2084,-894
1598240214,2598,294,-404,58,-2362,-683
1598240214,2300,586,-516,-8,-2738,-477
1598240214,1546,1226,-724,-138,-3078,-232
1598240214,742,1870,-934,-206,-2903,81
1598240214,-86,2724,-2696,-99,-2214,493
1598240214,-3290,6186,-9506,124,-29,1283
1598240214,-2064,3546,-4492,2433,5923,2380
1598240214,-310,718,1186,2913,8085,1892
1598240214,-344,174,1876,2139,4684,724
1598240214,-742,-918,818,2924,-259,-156
1598240214,702,-12,-3390,1617,-3830,-282
1598240214,-6010,3434,8136,-3401,-5177,-178
1598240214,-11766,11402,10838,-6069,-4325,-38
1598240214,-18526,22096,6284,-3136,6,754
1598240214,-12010,15718,-754,4504,236,541
1598240214,-8644,3524,-7670,6536,-6541,334
1598240214,-3036,3592,-3472,380,-6675,-831
1598240214,-744,4298,1164,-296,343,-1385
1598240214,-694,3586,1160,1232,3102,2021
1598240214,-1014,4122,1384,289,2694,3066
1598240214,-2406,6010,1182,-1096,1459,2027
1598240214,-3854,6318,938,-1662,-316,1961
1598240214,-3588,5130,1296,-1833,-1479,1953
1598240214,-3004,2868,1356,-1355,-2018,1686
1598240214,-1936,2128,1406,-214,-2606,1371
1598240214,-1654,1824,1120,720,-3578,1149
1598240214,-1260,2328,1168,1185,-4976,716
1598240214,-992,2814,-920,700,-6420,244
1598240215,-2228,3384,-2274,-1174,-7314,469
1598240215,-3554,3436,-2370,-1903,-6394,899
1598240215,-3932,2306,-1822,-540,-4523,1136
1598240215,-3344,1858,-1220,153,-2832,1096
1598240215,-2852,1670,-714,-144,-1811,892
1598240215,-2606,1536,-674,-531,-1388,820
1598240215,-2352,1340,-452,-631,-1206,749
1598240215,-2020,1090,-308,-599,-1137,509
1598240215,-1806,606,-568,-393,-1260,320
1598240215,-1250,702,-298,-173,-1219,213
1598240215,-952,834,-236,213,-1359,211
1598240215,-1344,1414,-208,739,-1921,309
1598240215,-1752,2336,64,789,-2363,276
1598240215,-1826,2736,136,904,-2652,290
1598240215,-1836,2340,106,1118,-2631,464
1598240215,-1654,2178,48,966,-2213,653
1598240215,-2090,2114,128,568,-1686,850
1598240215,-2752,2148,144,65,-1234,979
1598240215,-3314,2158,74,-345,-825,1067
1598240215,-3934,2202,-162,-520,-544,1142
1598240215,-4504,2246,-634,-699,-294,1172
1598240215,-5126,1856,-844,-992,-440,1037
1598240215,-4824,1672,-772,-1233,-747,558
1598240215,-4226,1888,-206,-1102,-606,204
1598240215,-4660,1966,728,-290,-272,224
1598240215,-5694,2740,1354,286,-3,269
1598240215,-5694,4790,1282,223,434,133
1598240215,-4732,6138,1210,458,838,-403
1598240215,-4136,7876,554,871,811,-1037
1598240215,-4120,10940,-1380,1004,763,-1642
1598240215,-2360,13058,-2290,909,1145,-1913
1598240215,692,9914,-1398,974,2009,-1578
1598240215,-320,6030,-1174,2079,3207,-971
1598240215,-1578,5116,-670,3037,3729,-358
1598240215,-2908,4816,140,3225,3206,69
1598240215,-3722,4792,84,3097,2588,177
1598240215,-3638,4358,660,2911,2317,178
1598240215,-3202,3592,660,2632,2035,-25
1598240215,-2234,4138,-146,2146,1772,-380
1598240215,-2514,5176,-698,1959,1476,-512
1598240215,-2642,5508,-754,1862,1071,-590
1598240215,-2678,4596,-756,1925,631,-711
1598240215,-2772,3356,-474,1949,632,-849
1598240215,-2564,2966,-86,1640,1277,-1027
1598240215,-1576,3632,372,1338,1957,-1020
1598240215,-1668,3418,480,1664,1508,-1060
1598240215,-1542,3482,522,1737,972,-1128
1598240215,-1092,3426,-162,2005,290,-1040
1598240215,-1418,3160,-280,2131,-571,-975
1598240215,-1914,2544,168,1738,-978,-1021
1598240215,-2434,1690,950,813,-784,-1078
1598240215,-2604,1520,830,-365,90,-1179
1598240215,-2370,812,602,-965,967,-1241
1598240215,-1870,594,170,-852,1490,-1227
1598240215,-1402,434,-18,-542,1583,-1145
1598240215,-1006,938,-100,-282,1354,-966
1598240215,-1004,1204,34,-396,943,-871
1598240215,-1216,1526,94,-824,609,-886
1598240215,-1522,1696,340,-1210,547,-850
1598240215,-1638,1816,346,-1357,598,-815
1598240215,-1606,1980,316,-1355,601,-757
1598240215,-1036,2208,-12,-1267,658,-690
1598240215,-758,1976,-332,-1147,488,-608
1598240215,-694,2010,-116,-1511,-44,-549
1598240215,-560,2114,-228,-1983,-630,-500
1598240215,-718,2344,-892,-1980,-967,-485
1598240215,-922,3068,-1550,-1666,-973,-397
1598240215,-1300,3564,-2284,-1218,-1038,-295
1598240215,-1990,4276,-2752,-944,-1142,-237
1598240215,-2370,5078,-3728,-746,-1252,-186
1598240215,-2900,6328,-4806,-431,-1560,18
1598240215,-3978,6338,-5740,309,-2043,439
1598240215,-5482,4532,-5306,1060,-2080,547
1598240215,-6134,2680,-3778,1760,-1764,-104
1598240215,-5302,798,-2798,2354,-1722,-823
1598240215,-4280,-186,-1578,2248,-1745,-967
1598240215,-3384,-70,-424,1662,-1617,-621
1598240215,-2676,180,508,1457,-1423,-28
1598240215,-2570,514,1118,1736,-1311,546
1598240215,-2666,1082,1532,1888,-1270,961
1598240215,-2872,1858,1452,1775,-1089,1247
1598240215,-3164,2680,1084,1459,-943,1396
1598240215,-3794,3612,826,542,-707,1231
1598240215,-4674,5148,802,-940,-289,779
1598240215,-5340,7398,106,-2416,213,404
1598240215,-5718,8798,-1422,-3582,447,198
1598240215,-5062,6314,-3188,-3903,487,-161
1598240215,-4554,3368,-2700,-2619,1269,-360
1598240215,-3876,2530,262,-1796,2600,-166
1598240215,-3356,2230,724,-1428,2879,133
1598240215,-1874,3242,-1280,-1028,2671,71
1598240215,6,4386,-1656,-912,2814,92
1598240215,742,3946,12,-1266,3250,365
1598240215,1258,3726,600,-1363,2737,709
1598240215,1232,3340,-172,-1345,1524,908
1598240215,-92,2862,-656,-1272,643,1176
1598240215,-1854,2870,412,-964,120,1292
1598240215,-3654,2786,1624,111,-878,1129
1598240215,-5024,3448,2356,1083,-2019,743
1598240215,-4550,3878,2046,1754,-2706,116
1598240216,-3474,3634,1538,1899,-2984,-311
1598240216,-2226,3378,728,1127,-2738,-511
1598240216,-1988,3282,-330,174,-2264,-505
1598240216,-2250,3144,-1148,-300,-1828,-361
1598240216,-2508,3418,-1664,52,-1866,-109
1598240216,-3022,3416,-1334,442,-2119,58
1598240216,-3226,3310,-552,347,-2104,80
1598240216,-3018,2900,-120,435,-2039,-45
1598240216,-2506,2944,304,669,-1919,-44
1598240216,-2320,2596,366,792,-1676,-18
1598240216,-2346,2610,338,640,-1431,91
1598240216,-2244,2614,134,360,-1059,249
1598240216,-2278,2820,-34,156,-817,364
1598240216,-2622,2988,-436,70,-868,458
1598240216,-2674,3212,-560,104,-1199,470
1598240216,-2962,3200,-676,309,-1608,453
1598240216,-3386,3242,-652,616,-1802,508
1598240216,-3578,3138,-566,805,-1643,548
1598240216,-3672,3042,-328,857,-1445,533
1598240216,-3762,3000,-124,906,-1370,490
1598240216,-3748,2852,40,953,-1225,422
1598240216,-3734,2828,182,884,-905,414
1598240216,-3536,2898,306,660,-443,371
1598240216,-3246,2974,20,382,5,321
1598240216,-2870,3068,-84,42,382,300
1598240216,-2526,3140,-204,-209,604,291
1598240216,-2308,3156,-252,-199,606,293
1598240216,-2190,3048,-238,8,455,308
1598240216,-2228,3054,-120,234,249,317
1598240216,-2192,2958,72,333,183,331
1598240216,-2276,3002,116,352,178,326
1598240216,-2448,3118,-16,376,104,325
1598240216,-2448,3136,-248,432,59,322
1598240216,-2484,3306,-596,484,2,324
1598240216,-2580,3636,-820,616,-122,318
1598240216,-2526,3656,-810,945,-326,289
1598240216,-2436,3504,-536,1303,-506,285
1598240216,-2418,3382,-386,1472,-604,268
1598240216,-2388,3470,-254,1627,-639,258
1598240216,-2612,3468,-190,1874,-748,251
1598240216,-2672,3378,-86,2083,-759,274
1598240216,-2734,3248,-86,2148,-690,330
1598240216,-2906,2958,-58,2203,-549,398
1598240216,-3244,2678,118,2176,-145,482
1598240216,-3762,2722,-164,1812,583,575
1598240216,-3436,2734,-500,1499,1114,544
1598240216,-3480,2836,-580,1087,1172,500
1598240216,-3586,3000,-598,736,1129,350
1598240216,-3216,3384,-674,688,1018,172
1598240216,-2866,3384,-738,720,871,82
1598240216,-2530,3468,-578,701,801,66
1598240216,-2220,3338,-638,584,717,37
1598240216,-1944,3396,-678,432,492,-30
1598240216,-1748,3332,-788,323,142,-97
1598240216,-1694,3164,-746,307,-236,-106
1598240216,-1942,2910,-672,376,-611,-94
1598240216,-2032,2790,-406,274,-763,-42
1598240216,-2142,2832,-274,-63,-740,-32
1598240216,-2256,2802,-202,-599,-590,-64
1598240216,-2174,2724,-450,-1047,-271,-65
1598240216,-2042,2706,-542,-1375,21,-63
1598240216,-1792,2820,-612,-1631,248,-100
1598240216,-1574,3062,-722,-1657,374,-105
1598240216,-1522,3352,-716,-1697,431,-90
1598240216,-1614,3442,-636,-1592,403,-106
1598240216,-1626,3412,-596,-1449,277,-108
1598240216,-1654,3456,-674,-1272,142,-124
1598240216,-1630,3558,-832,-1140,-25,-129
1598240216,-1636,3706,-790,-1046,-222,-166
1598240216,-1546,3762,-484,-893,-411,-190
1598240216,-1632,3660,-720,-772,-522,-204
1598240216,-1656,3660,-912,-784,-535,-166
1598240216,-1650,3676,-1172,-846,-504,-137
1598240216,-1430,4188,-1128,-820,-574,-76
1598240216,-1356,4330,-954,-510,-866,-10
1598240216,-1690,4458,-686,40,-1200,69
1598240216,-2148,4354,-294,360,-1492,161
1598240216,-2350,4270,26,348,-1615,263
1598240216,-2650,4098,-72,378,-1543,375
1598240216,-2616,3798,-360,349,-1309,474
1598240216,-2306,3612,-652,197,-1096,560
1598240216,-2236,3336,-650,230,-1096,573
1598240216,-2266,2952,-422,504,-1208,585
1598240216,-2470,2708,-190,660,-1198,574
1598240216,-2692,2688,-102,524,-1056,504
1598240216,-2896,2830,-170,245,-874,453
1598240216,-3094,2916,-98,-13,-664,326
1598240216,-3218,3058,-34,-258,-464,141
1598240216,-2926,3048,38,-492,-192,73
1598240216,-2652,3268,-166,-524,-5,-36
1598240216,-2462,3598,-486,-552,-59,-124
1598240216,-2370,3940,-928,-606,-255,-199
1598240216,-2464,3998,-1176,-441,-529,-242
1598240216,-2716,3938,-1118,-75,-762,-265
1598240216,-2744,3570,-770,266,-758,-264
1598240216,-2616,3432,-360,429,-469,-235
1598240216,-2282,3246,-2,463,-124,-224
1598240216,-2124,3282,150,439,34,-202
1598240216,-2044,3258,180,411,26,-169
1598240216,-2188,3224,130,385,-38,-139
1598240217,-2182,3166,20,312,-82,-114
1598240217,-2268,3152,92,260,-115,-93
1598240217,-2342,3234,72,235,-184,-83
1598240217,-2360,3328,34,245,-238,-57
1598240217,-2454,3318,0,193,-276,-32
1598240217,-2526,3278,-46,102,-324,-15
1598240217,-2572,3148,-188,53,-361,-7
1598240217,-2674,3128,-322,-5,-381,-4
1598240217,-2730,2986,-298,10,-328,-14
1598240217,-2814,3012,-192,6,-243,-28
1598240217,-2724,2994,6,29,-144,-52
1598240217,-2584,2994,152,23,-26,-83
1598240217,-2416,2998,246,-44,76,-97
1598240217,-2370,3118,230,-132,142,-118
1598240217,-2326,3260,190,-195,195,-118
1598240217,-2404,3340,148,-285,219,-106
1598240217,-2422,3426,8,-342,179,-99
1598240217,-2424,3384,-132,-308,35,-92
1598240217,-2584,3426,-190,-243,-131,-80
1598240217,-2688,3388,-240,-134,-217,-63
1598240217,-2722,3316,-216,-35,-234,-48
1598240217,-2754,3316,-172,51,-229,-36
1598240217,-2832,3248,-146,73,-194,-29
1598240217,-2844,3156,-94,65,-117,-27
1598240217,-2860,3088,-136,91,-55,-39
1598240217,-2900,2982,-108,101,-24,-60
1598240217,-2964,2946,46,88,12,-82
1598240217,-2990,2986,74,19,78,-104
1598240217,-2936,2958,28,-54,129,-128
1598240217,-2848,3052,-24,-122,172,-157
1598240217,-2670,3154,-10,-171,237,-168
1598240217,-2598,3230,-58,-219,279,-158
1598240217,-2574,3304,-148,-257,295,-138
1598240217,-2524,3352,-122,-230,289,-103
1598240217,-2536,3298,-14,-102,231,-50
1598240217,-2602,3292,84,44,159,-9
1598240217,-2714,3212,94,133,117,14
1598240217,-2704,3120,154,103,140,33
1598240217,-2672,3060,192,18,189,34
1598240217,-2662,3010,74,-48,225,31
1598240217,-2768,3064,102,-99,225,11
1598240217,-2686,3140,6,-136,212,-11
1598240217,-2646,3204,56,-151,202,-37
1598240217,-2604,3216,94,-111,188,-65
1598240217,-2556,3242,148,-68,186,-79
1598240217,-2514,3256,162,-43,210,-85
1598240217,-2504,3270,114,-14,239,-89
1598240217,-2440,3332,200,-64,262,-84
1598240217,-2404,3366,174,-71,253,-89
1598240217,-2384,3318,140,-32,190,-82
1598240217,-2402,3318,32,-24,123,-71
1598240217,-2448,3296,90,-42,106,-60
1598240217,-2416,3256,38,-25,119,-31
1598240217,-2462,3250,204,10,116,-12
1598240217,-2498,3170,220,48,83,2
1598240217,-2546,3132,176,42,59,7
1598240217,-2548,3168,256,-20,61,16
1598240217,-2506,3182,236,-83,70,17
1598240217,-2536,3240,92,-121,69,22
1598240217,-2536,3264,66,-139,64,24
1598240217,-2566,3232,-44,-142,38,21
1598240217,-2628,3254,-18,-129,20,24
1598240217,-2624,3268,-48,-119,37,22
1598240217,-2626,3220,-108,-106,52,23
1598240217,-2596,3240,-2,-98,69,20
1598240217,-2538,3302,-4,-94,84,24
1598240217,-2494,3336,32,-47,95,23
1598240217,-2402,3350,38,-22,79,21
1598240217,-2380,3352,114,-14,61,22
1598240217,-2378,3398,6,0,66,37
1598240217,-2392,3392,30,-11,48,44
1598240217,-2420,3342,-46,-6,16,54
1598240217,-2426,3378,-102,26,-8,64
1598240217,-2470,3336,-128,62,-42,72
1598240217,-2494,3264,-96,115,-67,76
1598240217,-2556,3202,-58,145,-81,71
1598240217,-2586,3114,32,164,-83,65
1598240217,-2566,3154,82,146,-67,55
1598240217,-2592,3196,72,97,-52,45
1598240217,-2564,3230,-54,53,-44,39
1598240217,-2558,3278,-60,21,-26,37
1598240217,-2550,3252,-48,13,-14,38
1598240217,-2502,3242,-46,38,-14,33
1598240217,-2526,3262,68,61,-32,31
1598240217,-2562,3238,4,63,-47,32
1598240217,-2586,3236,-24,50,-47,33
1598240217,-2616,3178,-64,19,-42,30
1598240217,-2568,3158,-60,27,-38,23
1598240217,-2572,3144,-72,65,-38,17
1598240217,-2584,3176,-16,71,-29,13
1598240217,-2592,3188,-8,43,-29,3
1598240217,-2562,3258,24,14,-33,1
1598240217,-2512,3288,-94,-31,-26,6
1598240217,-2516,3284,-108,-41,-22,15
1598240217,-2506,3276,-176,-19,-21,21
1598240217,-2528,3250,-42,20,-27,23
1598240217,-2560,3166,4,45,-15,26
1598240217,-2526,3240,38,37,4,25
1598240217,-2566,3174,82,5,-21,28
1598240217,-2612,3218,74,-22,-38,26
1598240218,-2590,3216,-74,-17,-28,11
1598240218,-2608,3198,-104,-20,-5,4
1598240218,-2542,3236,-14,-21,18,-3
1598240218,-2510,3266,26,-20,25,-12
1598240218,-2476,3286,50,-9,31,-14
1598240218,-2454,3338,32,-2,47,-6
1598240218,-2422,3342,-4,2,44,4
1598240218,-2456,3284,48,9,13,10
1598240218,-2540,3248,8,23,-5,19
1598240218,-2546,3222,80,21,-3,23
1598240218,-2554,3326,44,-6,11,24
1598240218,-2494,3322,38,23,-14,13
1598240218,-2488,3310,72,40,-33,20
1598240218,-2464,3278,126,47,-5,36
1598240218,-2508,3340,64,43,20,44
1598240218,-2516,3266,54,42,15,38
1598240218,-2470,3244,70,67,8,34
1598240218,-2460,3300,74,51,-1,42
1598240218,-2472,3276,34,57,-5,42
1598240218,-2504,3276,4,56,-7,46
1598240218,-2484,3256,8,56,-25,40
1598240218,-2520,3264,-14,75,-32,44
1598240218,-2492,3188,-40,75,-2,50
1598240218,-2524,3218,8,61,-2,47
1598240218,-2508,3150,-8,71,-12,41
1598240218,-2504,3172,52,50,-3,39
1598240218,-2496,3222,72,22,9,31
1598240218,-2496,3252,-60,-18,22,34
1598240218,-2470,3288,-62,-38,16,40
1598240218,-2486,3294,-118,-38,8,38
1598240218,-2504,3298,-86,-20,9,43
1598240218,-2498,3290,32,-16,19,45
1598240218,-2490,3284,-24,-23,30,42
1598240218,-2486,3284,-20,-46,47,47
1598240218,-2412,3378,-44,-59,50,47
1598240218,-2472,3342,-60,-32,29,46
1598240218,-2448,3344,-58,1,-5,38
1598240218,-2434,3298,-36,29,-7,36
1598240218,-2480,3286,-12,20,4,31
1598240218,-2474,3298,-32,1,-7,23
1598240218,-2460,3354,-130,-9,-6,19
1598240218,-2452,3332,-120,-15,11,23
1598240218,-2434,3336,-176,-21,20,25
1598240218,-2424,3296,-76,7,8,22
1598240218,-2456,3338,-74,57,-15,16
1598240218,-2454,3298,-10,96,-34,12
1598240218,-2428,3286,16,83,-35,8
1598240218,-2460,3252,16,53,-20,10
1598240218,-2478,3306,-52,20,11,11
1598240218,-2464,3322,-90,8,20,12
1598240218,-2512,3332,-74,15,-8,8
1598240218,-2510,3244,-94,51,-36,11
1598240218,-2536,3276,-18,92,-46,13
1598240218,-2540,3262,8,83,-39,15
1598240218,-2462,3288,48,72,-30,9
1598240218,-2478,3282,56,44,-26,6
1598240218,-2494,3300,60,30,-14,4
1598240218,-2468,3278,-24,21,0,5
1598240218,-2438,3300,-116,4,2,8
1598240218,-2462,3310,-18,14,-8,8
1598240218,-2496,3270,2,34,-30,6
1598240218,-2542,3266,-78,53,-32,6
1598240218,-2512,3256,-44,58,-5,9
1598240218,-2492,3336,56,47,24,11
1598240218,-2456,3350,6,23,26,10
1598240218,-2408,3344,-18,28,13,11
1598240218,-2414,3320,0,27,0,16
1598240218,-2408,3296,-12,40,-1,25
1598240218,-2452,3296,-18,51,-13,28
1598240218,-2472,3302,12,43,-12,30
1598240218,-2460,3290,-52,65,-15,29
1598240218,-2496,3288,24,39,-39,22
1598240218,-2524,3262,-104,55,-38,18
1598240218,-2452,3308,-72,65,-15,13
1598240218,-2414,3288,-140,49,-1,11
1598240218,-2428,3318,-68,48,-5,12
1598240218,-2446,3368,-82,59,-13,17
1598240218,-2436,3326,-12,66,-27,20
1598240218,-2470,3254,12,93,-38,21
1598240218,-2500,3260,-74,92,-28,19
1598240218,-2476,3214,10,65,-27,9
1598240218,-2496,3216,-16,44,-37,-1
1598240218,-2528,3240,-56,13,-30,-7
1598240218,-2546,3302,-36,-5,-1,-11
1598240218,-2546,3294,-86,-15,19,-10
1598240218,-2438,3334,-56,-11,31,-13
1598240218,-2416,3322,-68,10,34,-6
1598240218,-2386,3360,-40,18,43,1
1598240218,-2406,3344,30,32,39,13
1598240218,-2372,3352,4,17,32,18
1598240218,-2378,3360,-38,7,39,27
1598240218,-2372,3350,-20,14,44,32
1598240218,-2472,3302,-42,22,28,36
1598240218,-2440,3344,-36,49,-1,33
1598240218,-2444,3290,32,56,-19,27
1598240218,-2480,3268,20,59,-15,21
1598240218,-2502,3292,-20,40,-3,13
1598240218,-2436,3304,-16,10,2,6
1598240218,-2462,3310,-94,3,7,0
1598240218,-2412,3322,-32,14,16,1
1598240219,-2422,3348,-80,23,23,2
1598240219,-2422,3304,-10,31,20,7
1598240219,-2436,3274,-36,18,11,9
1598240219,-2382,3298,4,13,23,9
1598240219,-2418,3308,10,5,34,5
1598240219,-2404,3288,18,-3,26,5
1598240219,-2426,3310,-2,-3,19,0
1598240219,-2456,3298,-106,-2,19,-3
1598240219,-2446,3326,-30,7,27,-6
1598240219,-2444,3300,-62,22,17,-10
1598240219,-2468,3316,-86,22,8,-16
1598240219,-2430,3300,-56,10,11,-17
1598240219,-2450,3332,-44,-7,17,-17
